run,subrun,event,col_wire,col_time,ind_wire,ind_time
8596,59,5505,23,1184,25,1172
8596,61,5690,24,1148,24,1122
8596,63,5870,34,1013,14,995
8596,65,6060,25,1295,25,1278
8596,66,6129,31,1228,17,1202
8596,68,6310,21,972,28,950
8596,71,6626,29,1238,20,1213
8596,76,7091,30,1506,18,1487
8596,80,7478,17,1444,31,1409
8596,82,7647,24,1475,25,1439
8596,90,8333,30,1365,18,1340
8596,91,8426,27,983,21,945
8596,95,8820,21,1269,27,1243
8596,95,8831,22,1009,26,983
8596,96,8905,31,1188,17,1168
8596,96,8919,22,1182,26,1149
8596,97,8995,29,1077,20,1053
8596,97,8999,28,1755,21,1732
8596,98,9098,22,1366,27,1358
8596,107,9908,23,1012,24,982
8596,107,9914,35,1028,13,1015
8596,110,10165,29,1414,19,1374
8596,115,10631,23,1125,25,1108
8596,120,11091,36,1534,12,1507
8596,120,11095,30,1210,18,1189
8596,122,11266,31,1310,18,1288
8596,122,11288,20,811,31,818
8596,132,12179,21,1295,26,1266
8596,137,12641,27,1092,22,1061
8596,142,13118,37,1091,31,1115
8596,143,13217,25,1750,24,1718
8596,148,13705,34,1223,14,1195
8596,158,14651,120,1015,21,1131
8596,174,16245,33,1124,16,1103
8596,175,16335,27,873,22,843
8596,187,17413,20,1084,28,1068
8596,193,17931,26,1232,23,1212
8596,211,19618,30,1023,24,1008
8596,213,19792,19,1224,29,1199
8596,221,20519,29,1241,20,1205
8596,221,20520,45,920,21,947
8596,222,20616,24,1150,25,1140
8596,225,20933,32,1534,16,1496
8596,230,21351,23,978,25,955
8596,259,24073,19,1098,29,1060
8596,287,26620,27,1103,21,1074
8596,288,26715,27,1566,21,1530
8596,296,27399,31,1049,17,1010
8596,303,28047,32,1420,16,1382
8596,313,29024,19,987,28,952
8596,320,29650,109,1325,100,1288
8596,333,30850,35,1614,13,1593
8596,339,31440,32,1014,16,988
8596,366,33860,33,882,24,874
8596,368,34041,31,1640,17,1608
8596,369,34114,180,1234,16,1027
8596,376,34729,43,877,18,887
8596,377,34828,29,1094,19,1064
8596,380,35075,31,971,18,951
8596,397,36594,39,1446,25,1443
8596,400,36859,33,1213,16,1185
8596,410,37719,22,1194,25,1165
8596,412,37917,28,1032,20,1005
8596,413,38024,19,973,29,952
8596,421,38804,43,963,24,994
8596,430,39655,23,1112,25,1091
8596,439,40432,31,1346,18,1313
8596,451,41488,30,1067,18,1048
8596,465,42741,35,1048,22,1059
8596,467,42890,27,1347,22,1320
8596,467,42894,32,1197,16,1157
8596,475,43634,21,1024,27,998
8596,476,43716,23,1212,25,1182
8596,477,43808,31,1413,16,1371
8596,488,44817,32,1071,16,1043
8596,488,44826,28,1131,28,1126
8596,491,45086,26,1064,23,1043
8596,495,45446,26,1049,24,1025
8596,495,45459,31,1277,18,1262
8596,497,45624,42,819,23,852
8597,7,646,28,984,21,967
8597,41,3778,21,1417,27,1393
8597,41,3790,33,1359,16,1330
8597,42,3890,32,1501,16,1469
8597,49,4565,29,1009,21,988
8597,51,4775,21,1294,29,1272
8597,51,4780,34,1202,13,1173
8597,57,5321,132,826,24,1031
8597,58,5397,31,1521,18,1489
8597,61,5640,26,972,22,926
8597,63,5842,33,1082,15,1059
8597,76,6997,20,1400,28,1378
8597,77,7121,24,1131,24,1106
8597,86,7894,18,1726,31,1703
8597,102,9265,31,1384,17,1349
8597,102,9276,26,1048,24,1031
8597,104,9452,34,1607,15,1582
8597,110,9944,35,1241,13,1228
8597,113,10204,34,1538,14,1508
8597,119,10735,29,1088,21,1070
8597,121,10909,23,1105,25,1091
8597,130,11705,29,1218,19,1189
8597,136,12238,26,1114,24,1098
8597,157,13966,28,1326,21,1300
8597,162,14434,29,933,19,913
8597,165,14681,20,1129,28,1098
8597,167,14875,45,937,13,961
8597,168,14979,33,951,15,923
8597,171,15256,15,1733,33,1695
8597,172,15333,21,1208,29,1187
8597,175,15523,30,1193,18,1172
8597,175,15535,24,1790,25,1769
8597,178,15832,32,1252,17,1224
8597,185,16380,15,1031,33,1014
8597,192,16990,26,1654,22,1611
8597,194,17174,30,1586,18,1553
8597,203,17997,32,1753,18,1731
8597,206,18293,23,982,25,955
8597,229,20402,23,1393,25,1367
8597,231,20571,28,1041,22,1019
8597,235,20945,30,1005,18,975
8597,239,21327,31,1012,25,1005
8597,242,21616,29,1597,19,1559
8597,248,22144,29,1014,19,988
8597,253,22594,28,1001,20,960
8597,259,23193,20,958,27,941
8597,261,23375,26,1297,23,1277
8597,269,24129,37,1273,13,1254
8597,271,24329,28,1035,24,1027
8597,272,24423,29,1261,19,1228
8597,273,24520,23,1489,25,1469
8597,275,24705,34,1103,14,1083
8597,275,24708,32,997,19,990
8597,293,26318,27,975,21,953
8597,294,26405,48,1016,22,1031
8597,307,27426,33,1264,15,1232
8598,2,631,25,971,23,951
8598,4,855,30,1049,18,1039
8599,15,1471,29,986,20,961
8599,20,1912,17,1576,32,1551
8599,21,2022,33,1560,16,1536
8599,22,2112,36,1139,12,1105
8599,24,2331,30,1211,26,1202
8599,25,2448,22,1627,26,1593
8599,32,3118,29,1483,19,1448
8599,41,3974,39,906,15,901
8599,42,4047,21,1298,28,1275
8599,57,5488,34,1174,13,1145
8599,64,6106,32,1351,16,1308
8599,82,7778,16,1572,33,1550
8599,83,7871,35,1072,13,1054
8599,86,8116,26,1443,22,1397
8599,93,8774,14,1434,34,1399
8600,5,925,24,1043,26,1025
8600,9,1302,114,588,21,943
8600,10,1412,20,1149,27,1117
8600,12,1641,20,1071,28,1050
8600,28,3133,34,990,13,969
8600,34,3731,26,1447,22,1407
8600,37,3989,25,945,23,923
8600,46,4800,37,875,12,862
8600,48,5000,33,1264,15,1238
8600,59,6059,25,1182,24,1153
8600,61,6277,48,1026,16,1052
8600,62,6356,26,1044,26,1034
8600,63,6455,164,578,160,549
8600,65,6644,24,1131,25,1119
8600,70,7102,30,1340,18,1310
8600,89,8867,29,1423,20,1388
8600,96,9516,30,1344,18,1312
8600,96,9532,29,1035,19,1008
8600,104,10287,32,1196,28,1211
8600,106,10437,36,1415,13,1396
8600,114,11147,21,1612,27,1575
8600,115,11240,26,1041,24,1028
8600,118,11497,29,1358,69,1167
8600,119,11617,25,1270,25,1257
8600,120,11718,24,1307,24,1285
8600,121,11814,28,1277,21,1260
8600,126,12262,29,1166,19,1133
8600,130,12581,26,1132,23,1102
8600,133,12856,23,980,33,986
8601,11,1364,31,1181,16,1152
8601,17,1922,26,1155,23,1135
8601,22,2367,20,1175,28,1154
8601,24,2576,15,1417,32,1390
8601,35,3531,26,1471,23,1433
8601,38,3822,18,1320,29,1314
8601,41,4115,34,990,13,961
8601,43,4278,27,1195,21,1162
8601,47,4656,31,1253,18,1229
8601,48,4727,30,1256,18,1228
8601,48,4742,229,513,24,1047
8601,50,4912,18,1479,31,1446
8601,51,4988,26,1509,23,1470
8601,55,5385,21,1020,28,1006
8601,59,5744,29,1614,21,1593
8601,61,5944,18,940,29,906
8601,63,6148,33,1108,16,1082
8601,71,6938,29,962,18,936
8601,72,7031,30,875,25,870
8601,85,8204,24,1767,24,1724
8601,93,8942,45,1120,21,1149
8601,95,9060,25,1502,24,1477
8601,98,9325,31,1646,18,1617
8601,115,10994,19,1580,29,1552
8601,123,11792,26,1656,22,1615
8601,135,12916,28,1077,21,1052
8601,162,15533,29,1117,20,1099
8601,163,15610,27,1408,22,1382
8601,167,15989,60,1018,13,1076
8601,174,16608,26,1024,24,1003
8601,177,16901,32,991,17,982
8601,178,17002,29,1619,21,1595
8601,193,18397,31,1557,17,1520
8601,196,18702,24,1620,25,1595
8601,201,19175,22,1277,26,1248
8601,210,20044,34,1173,13,1146
8601,223,21313,19,1539,30,1519
8602,15,1791,21,1430,28,1413
8602,17,1989,27,1490,23,1475
8602,39,4068,28,1357,21,1332
8602,61,6197,28,1128,20,1110
8602,67,6770,34,1515,14,1491
8602,80,7965,29,1019,20,993
8602,83,8246,27,1370,21,1338
8602,123,12079,31,1065,18,1040
8602,123,12099,26,1107,23,1088
8602,128,12561,34,1395,13,1372
8602,133,13022,22,1491,26,1468
8602,136,13304,22,1019,26,1000
8602,136,13306,25,1567,33,1568
8602,141,13771,28,1189,20,1160
8602,143,13967,25,1110,24,1083
8602,155,15153,29,1518,20,1497
8602,159,15556,34,1134,14,1118
8602,160,15634,20,1234,28,1212
8602,167,16300,35,935,12,908
8602,168,16402,19,1092,30,1068
8602,170,16610,21,1072,28,1053
8602,171,16700,36,1083,28,1099
8602,172,16793,48,899,23,947
8602,176,17144,19,1335,29,1303
8602,189,18360,29,1003,20,985
8602,191,18553,33,1378,15,1360
8602,209,20214,34,1016,13,992
8602,213,20524,29,1103,19,1084
8602,214,20605,21,1728,28,1710
8602,220,21183,34,1054,14,1037
8602,222,21365,29,1722,21,1703
8602,226,21729,30,1189,18,1174
8602,231,22164,16,1189,33,1173
8602,234,22451,26,1191,23,1162
8602,245,23474,19,954,28,929
8602,245,23486,16,1035,31,1007
8602,250,23957,31,1372,18,1350
8602,267,25460,30,1122,18,1102
8603,8,652,17,1057,31,1030
8603,9,764,21,1248,26,1215
8603,65,2978,31,1485,17,1457
8603,66,3096,33,1266,15,1234
8603,68,3288,19,1097,28,1065
8603,105,6822,30,1167,18,1134
8603,109,7201,14,1326,34,1297
8603,111,7395,25,1038,24,1015
8603,130,9197,29,1449,21,1430
8603,138,9953,29,1416,20,1391
8603,146,10670,22,1416,26,1386
8603,152,11189,30,961,17,922
8603,154,11341,34,1053,13,1027
8603,163,12217,22,1573,26,1546
8603,166,12479,26,1180,22,1144
8603,167,12578,33,1370,16,1343
8603,174,13253,28,1228,21,1212
8603,186,14326,35,1090,13,1069
8603,188,14511,17,1235,31,1207
8603,189,14610,36,1289,12,1264
8605,2,339,29,1120,21,1098
8605,20,1973,31,1010,18,997
8605,22,2150,30,1046,18,1006
8605,25,2420,32,1065,17,1053
8605,30,2875,15,1043,33,1011
8605,33,3149,22,1079,26,1051
8605,44,4121,29,921,30,925
8605,44,4126,29,1716,19,1670
8605,45,4193,24,1143,24,1104
8605,46,4305,93,741,25,875
8605,63,5846,57,779,21,1543
8605,69,6459,29,1320,21,1297
8605,84,7888,28,1450,20,1424
8605,87,8133,26,1585,22,1548
8605,87,8134,25,1328,23,1302
8605,93,8650,21,1043,27,1015
8605,94,8766,15,1323,33,1296
8605,95,8860,31,1023,17,986
8605,102,9427,31,862,28,876
8605,103,9519,35,1226,13,1212
8605,107,9890,15,1435,33,1422
8605,111,10256,23,1265,24,1226
8605,114,10545,30,1306,18,1275
8605,131,11950,27,911,21,891
8605,133,12142,23,900,25,885
8605,138,12597,18,1657,31,1631
8605,147,13410,25,1186,24,1158
8605,164,14938,21,1062,28,1043
8605,165,15000,34,1080,20,1083
8605,167,15178,136,657,117,627
8605,169,15355,32,1061,16,1030
8605,184,16712,32,1298,16,1266
8605,184,16713,21,1019,28,994
8605,189,17170,34,1042,15,1021
8605,197,17897,23,1130,25,1106
8605,198,18004,24,1147,24,1125
8605,198,18007,44,1028,17,1048
8605,199,18075,21,979,25,940
8605,199,18093,17,1202,31,1175
8605,202,18336,33,1319,14,1287
8605,204,18507,28,1062,21,1037
8605,208,18843,28,1472,20,1453
8605,215,19497,33,1410,15,1385
8605,225,20442,23,1053,25,1036
8605,269,24448,19,1099,30,1069
8605,270,24548,29,1529,21,1506
8605,275,25022,87,1136,27,1231
8605,277,25188,32,1187,17,1177
8605,283,25718,24,1186,24,1170
8605,287,26080,42,898,26,952
8605,288,26187,29,1126,18,1094
8605,293,26551,29,1284,19,1246
8605,304,27507,29,1691,19,1656
8605,310,28053,32,909,15,882
8605,321,29005,33,1317,15,1288
8605,328,29608,31,1198,18,1176
8605,331,29853,82,1440,28,1504
8605,335,30198,26,1085,23,1054
8605,336,30304,26,1037,23,1017
8605,340,30654,27,1161,22,1138
8605,341,30740,33,1315,14,1285
8605,351,31615,160,1747,14,1825
8605,356,32084,28,921,19,891
8605,358,32255,31,1490,18,1467
8605,360,32440,23,1209,26,1190
8605,361,32506,23,1395,26,1373
8605,363,32697,26,1377,22,1350
8605,372,33427,25,1416,26,1404
8605,375,33730,31,1234,18,1212
8605,380,34165,33,1237,14,1200
8605,389,34908,47,1781,21,1178
8605,397,35641,18,1074,31,1050
8605,400,35932,25,994,24,963
8605,402,36078,19,1217,28,1197
8605,406,36448,27,1053,23,1035
8605,406,36459,28,1201,21,1177
8605,414,37099,33,1404,15,1388
8605,420,37684,37,979,18,985
8605,421,37745,15,1011,33,985
8605,428,38402,19,1085,29,1061
8605,430,38585,23,866,25,850
8605,445,39978,22,1585,27,1561
8605,446,40078,24,1366,25,1350
8605,447,40187,29,1412,21,1394
8605,447,40190,19,1180,29,1154
8605,451,40586,22,907,26,879
8606,9,1079,31,1074,17,1057
8606,16,1658,33,982,15,966
8606,26,2636,40,975,18,992
8606,31,3101,31,1085,17,1062
8606,33,3281,33,918,15,898
8606,41,4046,30,931,18,903
8606,52,5026,31,1065,17,1052
8606,63,6079,32,1102,16,1073
8606,63,6094,20,1081,28,1061
8606,66,6386,21,1407,28,1391
8606,72,6935,22,1050,26,1034
8606,77,7407,24,1294,24,1250
8606,86,8208,36,1317,13,1295
8606,91,8688,37,1041,15,1031
8606,100,9497,29,1279,19,1254
8606,104,9878,31,997,17,968
8606,108,10256,18,1568,31,1547
8606,111,10545,26,1359,22,1327
8606,115,10942,36,915,25,943
8606,118,11212,51,1287,21,1316
8606,123,11677,32,1313,17,1302
8606,123,11679,29,1211,18,1184
8606,129,12191,48,909,12,930
8606,134,12632,23,1523,26,1500
8606,137,12933,24,1493,25,1480
8606,141,13318,20,1137,28,1118
8606,142,13440,25,1308,23,1275
8606,143,13522,13,1185,34,1153
8606,147,13920,22,1241,25,1215
8606,162,15420,21,1464,27,1445
8606,165,15754,20,992,28,968
8606,172,16387,29,1075,20,1055
8606,173,16462,21,1216,27,1182
8606,179,17024,26,1144,23,1123
8606,184,17488,31,1530,17,1483
8606,188,17867,25,1384,23,1349
8606,201,19093,20,1475,28,1458
8606,204,19359,18,1451,31,1427
8606,209,19822,34,977,13,953
8606,212,20076,20,1264,28,1237
8606,215,20351,29,1452,19,1415
8606,219,20687,32,1014,24,1016
8606,221,20868,34,945,13,920
8606,226,21315,19,1181,28,1152
8606,227,21419,32,1321,16,1282
8606,231,21773,26,1108,22,1076
8606,233,21848,29,930,18,905
8606,236,22162,27,1493,22,1456
8606,246,23053,22,1049,26,1037
8606,250,23414,16,1200,32,1184
8606,251,23523,28,1226,21,1202
8606,265,24871,28,1324,20,1292
8606,265,24875,21,1310,28,1290
8606,272,25482,20,860,34,861
8606,279,26128,29,1274,20,1252
8606,284,26589,35,1239,13,1213
8606,285,26667,28,1554,20,1523
8606,289,26968,21,1326,27,1309
8606,293,27354,28,1086,21,1058
8606,295,27565,18,1119,29,1079
8606,306,28549,31,1002,17,983
8606,308,28736,32,1176,25,1179
8606,331,30724,28,1065,21,1041
8606,331,30725,31,1752,18,1730
8606,333,30892,28,1249,20,1228
8606,336,31187,23,1218,25,1200
8606,338,31399,24,988,25,967
8606,340,31603,20,1282,28,1262
8607,13,1291,41,1022,25,1042
8607,13,1295,23,1716,25,1694
8607,18,1767,34,1115,13,1086
8607,23,2185,28,921,20,888
8607,25,2365,21,895,26,864
8607,28,2561,63,807,15,858
8607,30,2740,27,994,23,983
8607,33,3010,37,1188,26,1192
8607,56,5082,24,1187,24,1169
8607,57,5171,29,1384,19,1356
8607,61,5546,33,1324,14,1298
8607,64,5826,25,915,24,910
8607,67,6131,18,1182,30,1153
8607,69,6288,31,1014,17,990
8607,69,6301,33,1216,15,1197
8607,70,6374,29,1109,19,1091
8607,93,8377,38,1344,11,1320
8607,94,8460,25,1152,25,1139
8607,97,8714,22,1402,25,1376
8607,97,8725,29,1129,18,1098
8607,105,9449,32,1426,16,1381
8607,108,9703,26,1093,22,1061
8607,115,10326,22,1232,26,1216
8607,118,10614,33,1439,15,1414
8607,120,10796,27,1054,23,1038
8607,121,10882,23,1125,25,1107
8607,124,11146,31,941,16,916
8607,128,11548,45,892,16,903
8607,131,11844,29,1078,20,1054
8607,134,12112,18,1530,31,1498
8607,146,13215,27,927,24,927
8608,2,266,21,1481,26,1453
8608,4,464,28,1506,20,1486
8608,5,557,33,1175,14,1146
8608,30,2853,35,1059,13,1040
8608,39,3661,15,1122,33,1092
8608,41,3849,34,1038,14,1013
8608,42,3954,35,1169,13,1152
8608,49,4639,34,992,25,1005
8608,51,4824,24,1081,48,933
8608,61,5825,22,1562,26,1528
8608,65,6203,24,1125,25,1114
8608,66,6299,26,1331,23,1306
8608,69,6575,33,1154,14,1118
8608,70,6668,94,2764,14,943
8608,73,6963,31,1375,17,1343
8608,98,9380,23,1272,26,1252
8608,102,9750,29,1384,19,1346
8608,103,9820,32,1212,18,1193
8608,108,10292,34,1095,13,1070
8608,109,10394,33,1207,15,1185
8608,109,10400,29,1477,20,1453
8608,119,11381,33,1148,14,1113
8608,121,11576,30,966,26,974
8608,122,11672,34,930,14,914
8608,122,11677,15,1165,33,1148
8608,130,12437,31,1543,17,1518
8608,130,12440,30,1330,18,1311
8608,134,12856,15,1112,33,1095
8608,134,12869,21,937,27,920
8608,142,13647,28,1196,20,1171
8608,147,14126,30,1583,221,1322
8608,148,14234,30,1537,18,1514
8608,149,14318,34,1022,13,989
8608,158,15136,29,1648,20,1626
8608,162,15549,16,1047,32,1022
8608,167,16013,29,1418,20,1399
8608,173,16576,38,1266,10,1244
8608,174,16670,20,1401,28,1376
8608,174,16671,26,1036,26,1025
8608,201,19151,22,865,27,856
8608,230,21709,26,1141,24,1120
8608,241,22684,20,1172,27,1147
8608,249,23457,32,1357,16,1327
8608,253,23849,27,1234,21,1209
8608,255,24041,20,1648,28,1618
8608,271,25575,31,1160,17,1143
8608,286,27009,26,1281,23,1262
8608,293,27581,31,1516,18,1491
8608,302,28330,30,1398,18,1359
8608,312,29139,34,1020,14,1004
8608,317,29476,34,1214,13,1183
8608,335,31016,17,1520,31,1491
8608,349,32164,22,994,25,975
8608,349,32166,30,1172,18,1154
8609,15,1604,29,1608,18,1579
8609,36,3172,34,1037,14,1022
8609,41,3610,29,1162,21,1142
8609,48,4079,26,1160,22,1114
8609,50,4252,19,1199,29,1170
8609,58,4775,36,1047,13,1027
8611,11,614,32,1353,18,1334
8611,13,756,25,1422,24,1395
8611,15,896,29,980,24,979
8611,21,1310,28,1384,20,1354
8611,22,1400,18,1316,30,1294
8611,36,2362,22,1058,25,1017
8611,36,2364,33,1614,15,1573
8611,36,2367,21,1122,26,1095
8611,40,2646,35,1280,13,1257
8611,45,3075,21,1339,28,1319
8611,52,3556,37,1284,11,1257
8611,52,3571,39,1211,10,1201
8611,55,3801,33,1104,15,1086
8612,1,37,31,981,17,963
8612,18,1375,23,1224,25,1199
8612,21,1611,150,503,13,866
8613,9,661,21,1329,28,1311
8613,10,742,32,1620,16,1590
8613,12,874,28,1318,21,1294
8613,16,1183,29,1423,21,1401
8613,16,1201,23,927,25,909
8613,16,1203,140,746,14,1025
8613,29,2157,35,1018,12,990
8613,29,2171,32,1189,16,1164
8613,32,2388,30,1081,24,1077
8613,35,2622,28,1108,19,1071
8613,39,2922,26,1189,23,1164
8613,39,2950,29,1276,20,1253
8613,41,3076,21,1258,28,1241
8613,42,3190,32,1028,25,1041
8613,44,3322,25,891,23,874
8613,52,3936,33,1480,15,1437
8613,67,4999,28,1132,21,1107
8613,82,6075,19,1598,29,1557
8613,89,6568,31,1558,18,1536
8613,94,7004,33,1406,15,1375
8613,97,7244,29,1085,24,1073
8613,133,9215,20,1714,28,1684
8613,133,9223,34,1512,14,1486
8613,136,9431,34,1058,28,1085
8613,151,10511,23,981,24,931
8613,171,12051,40,858,23,877
8613,173,12237,18,979,30,948
8614,8,721,32,949,26,954
8614,9,797,33,1584,15,1551
8614,16,1331,29,1527,19,1494
8614,30,2320,30,1309,19,1284
8614,33,2517,26,1156,22,1124
8614,33,2519,25,1410,23,1376
8614,46,3397,30,1657,19,1631
8614,50,3684,25,923,23,903
8614,51,3774,33,1156,16,1131
8614,61,4455,21,1388,27,1362
8614,64,4690,21,1269,26,1227
8614,65,4740,34,1360,13,1335
8614,67,4874,35,1010,13,993
8614,69,5020,15,1343,33,1328
8614,73,5314,15,1178,33,1148
8614,74,5389,23,1137,25,1123
8614,76,5501,29,1206,20,1178
8614,77,5588,35,1364,13,1329
8614,78,5658,25,1624,25,1614
8615,6,339,32,1543,66,2190
8615,14,899,33,1253,15,1231
8615,15,967,32,1115,18,1096
8615,17,1096,31,1181,16,1152
8615,27,1822,25,1060,24,1035
8615,28,1909,20,1127,28,1102
8615,40,2778,23,1766,26,1743
8615,45,3123,19,1354,28,1331
8615,46,3206,33,1170,15,1146
8615,49,3404,27,1217,22,1183
8615,50,3495,29,950,18,928
8615,50,3509,31,1168,16,1133
8617,5,415,29,1243,20,1223
8617,27,2062,18,998,31,969
8617,31,2374,36,872,15,865
8617,33,2511,28,1623,21,1592
8617,44,3213,22,1246,28,1226
8617,49,3569,16,984,32,970
8617,52,3751,34,1348,13,1320
8617,52,3753,15,1193,31,1151
8617,53,3818,16,1342,31,1310
8617,54,3902,17,931,31,907
8617,56,4050,30,1166,18,1150
8617,60,4355,17,1484,32,1445
8619,138,8503,26,1352,23,1327
8619,139,8589,26,972,23,953
8619,157,9859,28,1001,20,967
8619,161,10173,37,1503,12,1492
8619,162,10248,33,1171,15,1137
8619,171,10946,33,1174,15,1156
8619,178,11440,26,1002,22,967
8619,178,11466,32,937,27,950
8619,182,11783,23,1254,26,1230
8619,186,12086,23,1461,26,1439
8619,194,12653,22,1343,26,1314
8619,206,13537,31,1031,25,1022
8619,220,14656,34,1337,13,1310
8619,223,14907,122,187,24,1084
8619,224,14983,35,1831,13,1797
8619,225,15062,32,1106,16,1074
8619,226,15126,25,1505,24,1479
8619,227,15194,27,1036,21,1009
8619,227,15201,24,1813,25,1802
8619,237,15922,18,1125,29,1090
8619,237,15928,20,1376,28,1354
8619,247,16664,29,1325,20,1302
8619,248,16718,30,1195,18,1182
8619,254,17175,20,942,27,918
8619,258,17466,27,969,25,959
8619,260,17609,30,1001,17,964
8619,261,17670,24,1808,25,1794
8619,261,17677,32,981,25,989
8619,262,17739,29,1028,19,1009
8619,282,19241,19,1072,30,1050
8619,282,19252,18,1371,30,1352
8619,285,19482,35,1044,16,1026
8619,290,19826,31,1309,17,1263
8619,292,20001,25,1073,24,1040
8619,294,20151,172,1957,27,955
8619,297,20346,34,1096,13,1064
8619,297,20368,27,1036,21,1005
8619,297,20378,29,1323,20,1303
8619,303,20795,24,1237,24,1209
8619,308,21166,28,1512,21,1488
8619,310,21283,30,1625,19,1595
8619,313,21539,22,1421,26,1397
8619,314,21622,32,966,15,939
8619,317,21863,30,1648,18,1614
8619,319,22003,19,1096,28,1069
8619,324,22382,25,882,23,856
8619,326,22535,29,930,23,926
8619,326,22546,27,1539,21,1512
8619,330,22834,28,1064,20,1035
8619,337,23374,33,1265,15,1238
8619,340,23591,19,953,28,913
8619,340,23600,31,974,16,952
8619,343,23815,25,973,25,968
8619,348,24200,31,1773,18,1739
8619,351,24442,24,1292,25,1267
8619,361,25251,26,1038,22,1004
8619,368,25766,28,1161,20,1140
8625,3,169,35,957,11,915
8625,5,366,32,1238,17,1226
8625,7,515,40,848,23,866
8625,9,691,31,1400,16,1363
8625,10,773,26,1290,22,1247
8625,13,915,26,1195,22,1151
8625,17,1246,24,1183,24,1166
8625,31,2356,29,1208,18,1181
8625,34,2619,28,1116,21,1093
8625,36,2781,32,1015,16,993
8629,2,95,33,1402,13,1362
8629,21,1507,19,1116,31,1095
8629,27,1986,32,1497,17,1474
8629,29,2127,29,1257,21,1237
8629,34,2544,30,1478,18,1447
8629,36,2675,13,1637,35,1587
8629,36,2713,30,1412,20,1397
8629,42,3229,30,1069,18,1053
8629,43,3307,30,1288,19,1263
8629,45,3474,32,1655,16,1617
8629,46,3534,21,979,26,951
8629,46,3565,25,1412,24,1381
8629,47,3633,28,1334,21,1315
8629,54,4172,35,1279,13,1261
8629,65,5038,36,894,12,878
8629,72,5541,23,1092,25,1075
8629,87,6756,30,1105,18,1088
8629,87,6779,29,1314,21,1294
8629,90,7014,19,1204,28,1177
8629,91,7092,29,1425,19,1397
8629,91,7110,26,1070,23,1033
8629,111,8726,32,1557,16,1541
8629,112,8830,47,875,28,1345
8629,114,9002,46,963,24,1012
8629,125,9819,28,1056,21,1032
8629,125,9830,32,1044,22,1045
8629,140,10893,33,1034,15,1004
8629,141,10976,35,1406,13,1387
8629,145,11249,17,1122,31,1097
8629,147,11404,28,928,20,912
8629,147,11430,23,1270,27,1264
8629,148,11468,41,1003,23,1026
8629,153,11871,26,950,22,928
8629,156,12134,24,1296,25,1284
8629,158,12295,30,1014,17,965
8629,160,12433,29,1079,19,1052
8629,160,12437,27,966,20,943
8629,165,12820,27,1762,21,1729
8629,169,13150,17,1386,30,1355
8629,171,13294,30,1304,18,1272
8629,174,13569,34,1010,14,995
8629,174,13581,29,1494,19,1458
8629,176,13760,35,1392,13,1370
8629,182,14245,19,1398,28,1372
8629,183,14334,33,1460,16,1432
8629,184,14394,23,1348,25,1327
8629,186,14546,36,1171,12,1150
8629,187,14629,33,1189,14,1141
8629,190,14869,28,983,25,980
8629,190,14881,34,1273,13,1253
