run,subrun,event
8630,145,9783
8630,164,11116
8630,186,12659
8630,193,13143
8632,7,516
8632,27,2137
8632,91,7595
8632,122,10360
8632,125,10657
8632,170,13916
8632,170,13938
8737,57,5788
8737,57,5792
8737,63,6365
8737,110,11278
8737,120,12363
8737,135,13838
8737,144,14758
8557,8,651
8557,36,1920
8557,45,2307
8557,45,2313
8557,70,3387
8557,76,3719
8557,79,3828
8557,98,4681
8557,98,4702
8557,110,5209
8560,306,13527
8560,317,13949
8560,350,15263
8560,375,16059
8560,401,16933
8560,401,16941
8560,458,18491
8560,458,18496
8678,8,974
8678,17,1667
8678,108,5652
8678,108,5657
8678,121,6124
8678,121,6135
8678,126,6365
8678,167,8185
8678,167,8190
8678,184,8933
8678,184,8935
8678,211,10088
8678,224,10708
8678,230,10967
8678,290,13860
8678,294,14076
8678,343,16374
8678,371,17690
8678,413,20714
8678,415,20847
8678,415,20876
8678,432,22187
8724,13,1656
8724,13,1692
8724,35,4817
8724,35,4844
8724,38,5302
8724,74,10299
8724,74,10304
8724,84,11639
8724,92,12804
8724,92,12807
8724,92,12829
8724,94,13083
8724,94,13105
8724,117,16340
8724,127,17803
8724,140,19501
8724,140,19514
8724,140,19521
8724,155,21693
8724,155,21716
8557,16,995
8557,16,1015
8557,33,1749
8557,33,1751
8557,33,1757
8557,40,2087
8557,40,2093
8557,69,3342
8557,82,3959
8557,107,5067
8557,107,5070
8557,107,5078
8557,115,5443
8557,115,5454
8557,130,6094
8560,277,12146
8560,311,13706
8560,347,15116
8560,364,15701
8560,374,16032
8560,374,16034
8560,381,16264
8560,381,16279
8560,387,16469
8560,420,17367
8560,457,18450
8560,457,18471
8678,16,1587
8678,42,2795
8678,71,4050
8678,71,4051
8678,106,5573
8678,212,10130
8678,227,10835
8678,254,12045
8678,270,12861
8678,301,14418
8678,315,15073
8678,315,15092
8678,322,15443
8678,339,16172
8678,339,16197
8678,340,16235
8678,352,16779
8678,365,17382
8678,388,18836
8678,414,20759
8678,414,20762
8678,414,20769
8724,7,831
8724,17,2198
8724,26,3510
8724,26,3531
8724,33,4495
8724,90,12535
8724,98,13603
8724,98,13632
8724,114,15914
8724,129,18094
8724,143,19959
8724,143,20008
9491,6,575
9491,11,897
9491,27,1913
9491,39,2737
9491,46,3245
9491,64,4466
9491,64,4483
9491,64,4488
9491,71,4958
9491,105,7174
9491,116,7867
9491,116,7876
9491,137,9249
9491,137,9264
9491,174,11543
9491,185,12193
9491,190,12533
9491,197,12966
9491,197,12968
9491,197,12975
9491,197,12983
9491,210,13799
9491,210,13809
9491,210,13833
9491,224,14706
9491,232,15262
9491,268,17804
9491,281,18436
9491,297,19445
9491,315,20540
9491,339,22066
9491,359,23562
9491,379,25013
9491,397,26472
9491,397,26512
9491,416,28032
9491,416,28036
9491,416,28048
9491,426,28728
9491,431,29154
9491,450,30669
9491,460,31455
9491,475,32544
9491,477,32708
9491,132,8905
9491,182,12021
9491,189,12466
9491,194,12796
9491,195,12827
9491,219,14392
9491,241,15865
9491,241,15875
9491,241,15876
9491,257,17022
9491,257,17023
9491,260,17262
9491,285,18739
9491,285,18742
9491,317,20666
9491,344,22426
9491,381,25207
9491,390,25920
9491,394,26268
9491,428,28930
9491,428,28936
9491,433,29307
9491,468,32057
9491,468,32079
9491,473,32428
9495,5,599
9495,14,1253
9495,25,2093
9495,25,2107
9495,25,2114
9495,25,2130
9495,35,2886
9495,62,4995
9495,86,6882
9495,93,7402
9495,119,9322
9495,145,11262
9495,145,11277
9495,145,11283
9488,232,18440
9488,235,18688
9488,238,18900
9488,238,18914
9488,238,18926
9488,242,19279
9488,244,19431
9488,246,19553
9488,251,19916
9488,253,20059
9488,253,20090
9488,253,20095
9488,255,20211
9488,256,20304
9488,259,20516
9488,260,20626
9488,260,20627
9488,272,21522
9488,278,21971
9488,282,22299
9488,287,22659
9488,287,22700
9488,289,22868
9488,289,22872
9488,300,23706
9488,305,24073
9488,305,24108
9488,306,24206
9488,315,24919
9488,328,25893
9494,1,44
9496,2,582
9496,4,724
9496,5,796
9497,4,159
9497,14,797
9497,17,976
9497,19,1075
9497,19,1086
9497,22,1263
9497,22,1271
9497,22,1274
9497,30,1805
9497,32,1936
9497,35,2127
9497,38,2284
9497,40,2426
9497,46,2796
9497,47,2869
9497,52,3179
9497,53,3237
9497,54,3309
9497,63,3929
9497,66,4127
9492,1,30
9492,4,233
9492,6,368
9492,12,817
9492,14,945
9492,14,956
9492,14,976
9492,20,1461
9492,25,1798
9492,28,2056
9492,29,2160
9492,36,2692
9492,38,2867
9492,38,2871
9492,40,3003
9492,40,3011
9492,40,3017
9492,43,3218
9492,43,3231
9492,45,3391
9492,48,3630
9492,50,3795
9492,51,3919
9492,52,3952
9492,52,3963
9492,52,3965
9492,53,4033
9492,53,4062
9492,53,4070
9492,59,4509
9492,61,4652
9492,65,5006
9492,72,5546
9492,74,5699
9492,75,5777
9492,79,6112
9492,84,6469
9492,89,6887
9492,93,7185
9492,94,7265
9492,104,8011
9492,104,8016
9492,110,8497
9492,111,8554
9492,120,9214
9497,12,636
9497,25,1497
9497,44,2642
9497,65,4066
9493,3,208
9493,3,232
9493,9,682
9493,9,688
9493,10,765
9493,10,790
9493,27,2171
9493,45,3553
9493,47,3716
9493,52,4078
9493,64,4985
9493,79,5997
9493,81,6146
9493,82,6231
9493,82,6252
9493,89,6673
9493,89,6683
9493,90,6711
9493,90,6747
9493,102,7600
9493,108,8053
9493,112,8333
9493,114,8501
9493,117,8746
9493,119,8861
9493,130,9715
9493,131,9774
9493,131,9790
9493,131,9792
9493,140,10432
9493,140,10453
9493,141,10518
9493,142,10583
9493,154,11530
9493,161,12048
9493,164,12268
9493,171,12792
9493,173,12970
9493,173,12978
9493,173,12987
9493,180,13490
9493,192,14385
9493,200,15035
9493,203,15225
9493,207,15551
9493,209,15694
9493,221,16590
9493,221,16600
9493,232,17415
9493,234,17561
9493,234,17571
9493,253,19024
9493,253,19050
9493,254,19083
9493,272,20436
9493,284,21270
9493,288,21539
9493,308,23091
9493,317,23745
9493,317,23746
9493,26,2080
9493,35,2805
9493,35,2819
9493,38,3037
9493,38,3054
9493,40,3178
9493,44,3488
9493,55,4306
9493,55,4341
9493,58,4538
9493,69,5390
9493,70,5467
9493,70,5474
9493,87,6529
9493,91,6787
9493,93,6940
9493,93,6950
9493,96,7129
9493,105,7851
9493,110,8180
9493,128,9535
9493,136,10183
9493,148,11051
9493,159,11868
9493,168,12577
9493,172,12871
9493,172,12879
9493,187,14013
9493,188,14106
9493,189,14156
9493,193,14465
9493,195,14628
9493,195,14638
9493,202,15188
9493,213,15995
9493,218,16397
9493,220,16541
9493,230,17259
9493,260,19547
9493,260,19551
9493,286,21418
9493,300,22477
9493,301,22570
9493,310,23235
9493,310,23249
9491,20,1469
9491,20,1476
9491,29,2078
9491,80,5556
9491,80,5574
9491,110,7492
9491,113,7700
9491,126,8502
9491,126,8517
9491,130,8760
9491,135,9126
9491,146,9802
9491,163,10914
9491,193,12716
9491,193,12731
9491,220,14456
9491,220,14466
9491,227,14913
9491,227,14917
9491,245,16183
9491,253,16739
9491,253,16740
9491,253,16744
9491,263,17452
9491,290,19149
9491,309,20171
9491,309,20186
9491,319,20788
9491,325,21116
9491,333,21669
9491,343,22322
9491,343,22337
9491,360,23605
9491,364,23874
9491,391,26010
9491,406,27170
9493,210,15764
9493,223,16775
9493,229,17185
9493,255,19169
9493,270,20265
9493,280,20998
9493,296,22161
9493,296,22190
9493,302,22620
9491,4,438
9491,38,2682
9491,48,3345
9491,52,3627
9491,66,4629
9491,108,7364
9491,172,11451
9491,184,12160
9491,202,13318
9491,202,13339
9491,207,13630
9491,208,13699
9491,211,13907
9491,230,15113
9491,235,15468
9491,252,16679
9491,261,17339
9491,288,18970
9491,299,19578
9491,306,19998
9491,350,22876
9491,356,23303
9491,356,23334
9491,380,25108
9491,385,25522
9491,385,25547
9491,388,25764
9491,388,25787
9491,404,27052
9491,415,27913
9491,415,27960
9491,424,28576
9491,432,29241
9491,444,30181
9491,446,30324
9491,448,30500
9491,451,30713
9491,451,30741
9491,454,30983
9491,459,31406
9491,464,31713
9491,466,31906
9491,471,32285
9491,7,641
9491,18,1328
9491,18,1330
9491,21,1524
9491,22,1609
9491,28,1995
9491,28,1998
9491,42,2968
9491,49,3423
9491,50,3482
9491,51,3555
9491,75,5231
9491,86,5968
9491,90,6204
9491,96,6594
9491,106,7237
9491,112,7632
9491,122,8257
9491,122,8263
9491,161,10739
9491,167,11151
9491,183,12081
9491,188,12393
9491,192,12635
9491,192,12665
9491,205,13499
9491,206,13575
9491,215,14155
9491,222,14559
9491,222,14578
9491,240,15812
9491,255,16876
9491,255,16885
9491,321,20932
9491,331,21546
9491,342,22259
9491,342,22263
9491,347,22647
9491,357,23375
9491,357,23413
9491,363,23779
9491,395,26305
9491,398,26549
9491,410,27533
9491,413,27801
9491,413,27810
9491,427,28834
9491,429,28999
9491,429,29026
9491,445,30277
9491,445,30283
9491,453,30904
9491,458,31302
9491,458,31304
9491,472,32356
8606,69,6661
8606,108,10256
8606,111,10545
8606,112,10665
8606,119,11310
8606,130,12283
8606,130,12303
8606,137,12933
8606,141,13312
8606,141,13318
8606,142,13440
8606,143,13522
8606,147,13920
8606,147,13921
8606,172,16387
8606,172,16388
8606,179,17016
8606,179,17024
8606,182,17307
8606,188,17867
8606,195,18533
8606,204,19359
8606,209,19822
8606,219,20687
8606,226,21315
8606,233,21848
8606,250,23414
8606,250,23419
8606,262,24592
8606,269,25245
8606,278,26050
8606,293,27354
8606,293,27372
8606,295,27565
8606,306,28549
8606,310,28887
8606,331,30724
8606,331,30725
8606,336,31187
8606,338,31399
8608,284,26788
8608,302,28330
8608,302,28332
8608,317,29476
8608,349,32164
8608,349,32166
8606,3,484
8606,9,1072
8606,9,1079
8606,26,2636
8606,70,6759
8606,76,7317
8606,76,7318
8606,86,8208
8606,104,9878
8606,139,13111
8606,165,15754
8606,169,16107
8606,202,19150
8606,213,20189
8606,246,23053
8606,272,25482
8606,272,25483
8606,279,26118
8606,279,26128
8608,147,14122
8608,147,14126
8608,156,14966
8608,158,15136
8608,158,15143
8608,167,16001
8608,167,16013
8608,198,18895
8608,218,20677
8608,230,21709
8608,241,22683
8608,241,22684
8608,271,25575
8608,293,27581
8608,321,29765
8608,339,31406
8619,137,8435
8619,141,8746
8619,157,9859
8619,162,10248
8619,167,10599
8619,176,11315
8619,178,11440
8619,178,11462
8619,178,11466
8619,182,11783
8619,190,12374
8619,192,12502
8619,212,14001
8619,223,14907
8619,225,15062
8619,231,15472
8619,244,16426
8619,247,16664
8619,258,17466
8619,260,17609
8619,262,17738
8619,262,17739
8619,279,19028
8619,282,19234
8619,282,19241
8619,282,19252
8619,282,19254
8619,291,19918
8619,294,20151
8619,298,20429
8619,308,21166
8619,314,21601
8619,314,21622
8619,315,21702
8619,317,21863
8619,336,23292
8619,336,23299
8595,85,7910
8595,101,9379
8595,108,10002
8595,116,10702
8595,119,10956
8595,128,11795
8595,137,12579
8595,158,14482
8595,168,15382
8595,175,15994
8595,188,17152
8595,198,18113
8595,202,18458
8595,202,18462
8619,138,8503
8619,148,9248
8619,149,9346
8619,161,10173
8619,168,10692
8619,171,10925
8619,171,10946
8619,173,11060
8619,174,11142
8619,183,11840
8619,185,11987
8619,206,13537
8619,209,13769
8619,209,13789
8619,219,14578
8619,220,14656
8619,221,14727
8619,227,15194
8619,227,15201
8619,235,15772
8619,237,15922
8619,237,15928
8619,248,16718
8619,261,17670
8619,261,17671
8619,261,17677
8619,264,17913
8619,281,19174
8619,292,20001
8619,297,20346
8619,297,20368
8619,297,20378
8619,302,20721
8619,303,20795
8619,307,21075
8619,310,21283
8619,310,21296
8619,316,21776
8619,319,22003
8619,323,22313
8619,323,22316
8619,324,22382
8619,326,22535
8619,326,22546
8619,328,22675
8619,328,22694
8619,330,22834
8619,337,23363
8619,337,23374
8619,338,23435
8619,340,23591
8619,340,23600
8619,343,23815
8619,346,24063
8619,348,24200
8619,361,25251
8619,362,25331
8619,139,8589
8619,142,8802
8619,169,10763
8619,177,11369
8619,186,12075
8619,186,12086
8619,193,12602
8619,194,12653
8619,194,12658
8619,194,12659
8619,201,13151
8619,222,14827
8619,224,14983
8619,226,15126
8619,234,15700
8619,243,16331
8619,250,16867
8619,254,17175
8619,254,17177
8619,254,17179
8619,285,19482
8619,285,19488
8619,290,19826
8619,313,21532
8619,313,21539
8619,313,21543
8619,322,22251
8619,339,23517
8619,342,23741
8619,342,23746
8619,344,23908
8619,351,24442
8619,351,24447
8619,368,25766
8606,25,2529
8606,33,3281
8606,52,5026
8606,52,5041
8606,66,6386
8608,41,3849
8608,90,8636
8608,103,9815
8608,103,9820
8608,108,10292
8608,130,12437
8608,130,12440
8608,162,15549
8608,174,16670
8608,174,16671
8608,201,19151
8608,225,21249
8608,228,21537
8608,239,22504
8608,245,23090
8608,249,23457
8608,253,23849
8608,286,27009
8608,312,29139
8608,347,32000
8608,2,266
8608,2,270
8608,4,464
8608,5,557
8608,5,563
8608,7,749
8608,10,1032
8608,29,2752
8608,30,2853
8608,39,3661
8608,42,3947
8608,42,3954
8608,49,4639
8608,51,4824
8608,52,4937
8608,61,5825
8608,65,6203
8608,66,6299
8608,69,6575
8608,70,6668
8608,73,6963
8608,77,7348
8608,78,7428
8608,84,8025
8608,87,8341
8608,88,8432
8608,95,9123
8608,98,9380
8608,101,9633
8608,102,9750
8608,106,10122
8608,109,10394
8608,109,10400
8608,117,11205
8608,119,11381
8608,119,11387
8608,134,12856
8608,134,12869
8608,142,13647
8608,145,13955
8608,149,14318
8606,16,1658
8606,16,1669
8606,31,3101
8606,31,3102
8606,77,7407
8606,99,9393
8606,99,9401
8606,100,9496
8606,100,9497
8606,118,11212
8606,123,11677
8606,123,11679
8606,129,12191
8606,129,12200
8606,131,12371
8606,134,12632
8606,134,12658
8606,162,15420
8606,176,16734
8606,199,18907
8606,201,19093
8606,208,19726
8606,218,20602
8606,227,21419
8606,231,21773
8608,121,11576
8608,121,11578
8608,122,11672
8608,122,11677
8608,148,14234
8608,173,16576
8608,180,17182
8608,226,21350
8608,255,24041
8608,274,25856
8608,283,26679
8608,335,31016
8608,352,32440
8606,36,3573
8606,41,4046
8606,63,6079
8606,63,6094
8606,72,6935
8606,72,6938
8606,91,8688
8606,96,9121
8606,103,9785
8606,115,10925
8606,115,10942
8606,132,12469
8606,138,13016
8606,173,16462
8606,184,17488
8606,194,18418
8606,212,20076
8606,215,20350
8606,215,20351
8606,221,20868
8606,236,22156
8606,236,22162
8606,240,22488
8608,114,10896
8608,118,11284
8608,152,14597
8608,152,14607
8608,163,15635
8608,177,16920
8608,202,19245
8608,258,24343
8608,259,24431
8608,270,25487
8608,272,25657
8608,292,27483
8608,292,27489
8608,319,29633
8608,327,30287
8608,328,30391
8608,328,30395
8608,337,31205
8638,193,20139
8638,193,20195
8638,415,44982
8638,460,49991
8638,469,51090
8667,314,26345
8672,76,8742
8672,143,16384
8672,143,16406
8675,17,1858
8675,17,1884
8679,113,9052
8679,113,9067
8679,165,13123
8679,165,13127
8684,33,4103
8684,42,5122
8684,43,5243
8684,43,5248
8684,43,5272
8684,93,10949
8684,454,49652
8684,454,49677
8685,8,837
8685,20,1975
8685,45,4709
8685,136,14281
8685,219,22910
8685,219,22914
8685,219,22944
8723,116,17061
8723,116,17063
8723,136,19881
8723,157,22637
8723,157,22638
8723,157,22660
8723,159,22932
8740,230,22595
8740,230,22601
9508,105,10691
9508,105,10715
9508,211,21335
9509,254,24113
9509,342,32648
9509,342,32671
9509,342,32712
9509,366,35137
9509,367,35265
9511,155,13865
9511,155,13877
9511,155,13889
9511,187,17360
9513,152,15016
9515,34,2666
9535,109,7555
9535,454,31563
8638,4,438
8638,289,30884
8638,337,36211
8638,442,47952
8638,442,47977
8638,459,49895
8667,259,20239
8667,288,23315
8667,288,23330
8667,312,26098
8667,312,26112
8667,312,26114
8672,58,6650
8672,99,11311
8672,126,14418
8672,126,14435
8675,79,8308
8675,236,26933
8675,236,26940
8679,177,14174
8684,162,17808
8684,340,37077
8684,428,46722
8686,120,12357
8686,120,12359
8686,120,12368
8686,120,12384
8686,120,12387
8686,240,25139
8723,35,5286
8723,35,5315
8723,35,5326
8723,35,5330
8723,77,11409
8723,77,11412
8740,237,23299
8740,237,23306
8740,237,23309
8740,397,40029
8766,35,4478
8766,35,4502
8766,44,5683
9481,188,14353
9481,466,37931
9493,62,4826
9493,62,4829
9508,2,794
9508,202,20385
9508,202,20392
9509,56,4465
9509,101,8696
9509,108,9437
9509,177,16340
9509,177,16366
9509,195,18176
9509,247,23351
9509,247,23364
9509,276,26355
9511,175,16033
9511,175,16053
9514,174,13093
9544,37,3202
9544,37,3221
9544,61,5217
8638,90,8788
8638,119,11915
8638,119,11917
8638,130,13040
8638,130,13064
8638,130,13066
8638,167,17250
8638,406,43911
8638,479,52267
8667,262,20495
8667,313,26239
8667,325,27622
8675,22,2435
8675,22,2452
8675,22,2456
8679,292,24539
8681,403,32880
8684,5,975
8684,27,3466
8684,27,3492
8684,196,21120
8686,140,14400
8686,140,14415
8686,312,32439
8723,25,3851
8723,39,5868
8723,117,17198
8723,128,18731
8723,197,28160
8723,207,29425
8723,222,31558
8723,342,47885
8723,342,47892
8738,316,31926
8740,420,42249
8740,420,42257
8766,47,6048
8766,51,6543
8766,238,29321
8766,238,29328
8766,264,32557
9481,332,26436
9481,342,27300
9481,342,27301
9509,48,3622
9509,104,9044
9509,104,9058
9509,447,43256
9511,87,7600
9511,170,15499
9513,109,10929
9535,374,26186
9535,399,27927
9535,399,27928
8607,121,10875
8607,121,10882
8638,104,10329
8638,246,26059
8638,335,35969
8667,275,21616
8667,275,21666
8675,50,5534
8675,190,21229
8675,244,27901
8675,244,27928
8679,42,3457
8679,42,3463
8679,125,9996
8679,153,12283
8679,320,27813
8679,320,27838
8684,143,16240
8684,143,16243
8684,143,16255
8684,143,16256
8684,143,16281
8684,179,19239
8684,179,19270
8684,179,19277
8684,187,20093
8684,202,21768
8684,217,23408
8684,217,23419
8685,235,24598
8685,235,24608
8685,235,24623
8686,181,18601
8710,66,6096
8723,87,12822
8723,87,12837
8723,87,12839
8723,108,15862
8723,337,47262
8740,239,23521
8740,239,23530
9481,373,29954
9481,373,29992
9508,144,14631
9509,83,7216
9509,182,16842
9511,4,287
9511,129,11537
9513,165,16267
9513,165,16272
9564,386,28716
8607,13,1291
8607,13,1295
8638,116,11609
8638,116,11639
8638,168,17360
8638,220,23248
8638,220,23298
8667,250,19370
8672,46,5344
8672,48,5568
8672,48,5574
8672,81,9326
8672,123,14081
8672,123,14090
8672,123,14146
8679,134,10737
8679,255,21162
8684,9,1418
8684,220,23688
8684,220,23696
8686,432,45386
8686,440,46231
8686,440,46233
8686,440,46248
8723,131,19152
8723,244,34699
8723,274,38962
8723,274,38963
8723,274,38969
8740,116,11261
8740,427,42991
9481,34,2588
9481,134,9815
9508,161,16406
9508,219,22162
9508,219,22181
9509,50,3842
9509,125,11072
9509,126,11157
9509,241,22757
9509,241,22779
9509,264,25100
9509,347,33208
9513,177,17450
9535,211,14707
9535,211,14726
9535,393,27519
9564,66,5904
8638,356,38347
8638,407,44069
8638,408,44199
8638,432,46992
8638,438,47551
8638,438,47558
8638,464,50456
8638,464,50494
8675,137,14612
8675,171,18827
8675,171,18855
8675,171,18858
8675,247,28315
8679,158,12706
8679,250,20699
8679,386,36073
8679,386,36079
8679,386,36109
8684,11,1612
8684,235,25347
8684,235,25358
8684,298,32464
8684,404,44065
8685,73,7669
8685,73,7687
8685,73,7698
8686,170,17486
8686,170,17491
8686,170,17497
8723,225,31994
8740,311,31163
9481,5,370
9481,94,6756
9481,338,26965
9481,396,31977
9508,5,1061
9508,35,4018
9508,36,4079
9508,167,16912
9509,188,17454
9509,343,32773
9509,426,41312
9564,100,8419
9564,104,8688
9564,104,8727
8638,272,29122
8638,282,30076
8638,346,37240
8667,282,22600
8667,302,24868
8672,62,7142
8675,143,15357
8679,25,1940
8679,57,5043
8679,304,25853
8679,310,26497
8679,330,29198
8679,388,36311
8684,72,8577
8684,81,9602
8684,182,19556
8684,182,19588
8684,219,23603
8685,153,15977
8685,153,16005
8686,18,1734
8686,145,14973
8710,92,8902
8723,58,8735
8723,135,19693
8723,135,19707
8723,263,37419
8723,263,37450
8723,330,46209
9481,286,22466
9508,218,22041
9508,218,22102
9509,70,5875
9509,70,5895
9509,163,14975
9509,220,20761
9509,220,20773
9509,257,24422
9509,354,33915
9509,454,43874
9511,36,2958
9511,103,9068
9511,103,9077
9511,204,19245
9513,87,8848
9513,87,8854
9513,156,15402
9542,216,14691
9544,248,20793
9544,248,20806
8638,214,22572
8638,277,29549
8638,277,29579
8638,391,42320
8667,247,19120
8672,83,9577
8672,132,15148
8672,168,19327
8672,168,19369
8675,108,11387
8675,196,21958
8675,196,22002
8675,196,22049
8679,15,1155
8679,166,13232
8679,381,35450
8679,422,40509
8681,407,33210
8681,407,33240
8681,407,33253
8684,10,1561
8684,303,32985
8684,303,32998
8684,424,46296
8684,424,46298
8684,471,51660
8685,2,164
8723,255,36237
8723,255,36253
8723,281,39992
8723,340,47616
8723,340,47623
8723,340,47658
8766,9,1098
9481,383,30813
9492,46,3490
9492,46,3495
9493,304,22777
9508,100,10237
9508,140,14217
9508,140,14233
9508,140,14248
9509,147,13308
9509,293,28048
9509,293,28082
9509,321,30665
9509,322,30793
9509,405,39167
9509,405,39189
9564,78,6950
8607,33,3010
8638,429,46625
8638,429,46626
8638,429,46660
8672,80,9192
8672,149,17085
8672,167,19262
8675,81,8541
8675,85,8909
8675,85,8913
8679,58,5112
8679,69,5993
8679,140,11281
8679,163,13020
8679,349,31613
8679,450,44030
8684,34,4202
8684,34,4228
8684,171,18601
8684,250,27077
8684,290,31531
8684,290,31581
8684,290,31593
8684,402,43811
8684,402,43858
8684,409,44576
8684,477,52386
8684,477,52396
8685,89,9377
8686,96,9845
8686,96,9856
8723,91,13437
8723,91,13444
8723,142,20680
8723,246,34953
8723,246,34977
8740,334,33539
9481,72,5020
9481,386,31076
9481,386,31093
9493,32,2574
9508,132,13367
9508,183,18497
9508,183,18500
9509,431,41797
9513,64,6512
9515,12,783
9515,12,789
8685,14,1336
8685,17,1665
8685,19,1865
8685,19,1872
8685,30,3042
8685,56,5827
8685,65,6781
8685,71,7464
8685,74,7761
8685,81,8532
8685,90,9519
8685,97,10273
8685,142,14812
8685,143,14920
8685,143,14926
8685,185,19338
8685,202,21173
8685,240,25099
8685,240,25122
8685,240,25132
8685,266,27956
8685,288,30000
8685,292,30432
8738,11,1363
8738,39,4171
8738,39,4172
8738,39,4195
8738,67,7012
8738,67,7018
8738,85,8733
8738,85,8735
8738,94,9636
8738,99,10139
8738,106,10876
8738,106,10878
8738,130,13219
8738,141,14274
8738,155,15651
8738,155,15675
8738,161,16243
8738,163,16456
8738,174,17646
8738,180,18253
8738,180,18259
8738,208,21050
8738,209,21145
8738,209,21151
8738,214,21641
8738,218,22028
8738,235,23739
8738,258,25986
8738,262,26401
8738,263,26501
8738,280,28254
8738,281,28366
8738,281,28371
8738,285,28796
8738,295,29826
8738,306,30942
8738,312,31510
8738,314,31731
8738,334,33756
8738,338,34168
8685,6,609
8685,6,610
8685,7,720
8685,7,777
8685,43,4529
8685,51,5330
8685,51,5333
8685,51,5352
8685,79,8281
8685,82,8627
8685,82,8654
8685,88,9269
8685,88,9300
8685,102,10845
8685,102,10860
8685,108,11568
8685,118,12426
8685,122,12819
8685,122,12867
8685,140,14587
8685,141,14739
8685,171,17861
8685,179,18751
8685,191,20001
8685,191,20014
8685,193,20184
8685,220,23039
8685,233,24384
8685,267,28085
8685,275,28908
8685,289,30100
8738,23,2600
8738,40,4306
8738,48,5139
8738,83,8569
8738,110,11257
8738,146,14796
8738,158,15970
8738,181,18364
8738,181,18381
8738,197,19893
8738,206,20829
8738,206,20830
8738,207,20917
8738,207,20929
8738,207,20939
8738,252,25400
8738,276,27845
8738,276,27852
8738,319,32249
8580,149,15703
8580,165,17348
8648,2,138
8648,3,185
8648,6,426
8648,20,1576
8648,21,1693
8648,25,2037
8648,29,2401
8648,36,2996
8648,46,3877
8648,48,4054
8648,63,5192
8648,63,5203
8648,64,5270
8648,76,6266
8648,77,6332
8648,77,6343
8648,82,6746
8648,82,6754
8648,82,6757
8648,86,7076
8648,86,7084
8648,100,8286
8648,103,8565
8648,103,8590
8648,115,9573
8648,123,10280
8648,125,10439
8648,135,11281
8648,139,11603
8648,139,11618
8648,140,11700
8648,140,11717
8648,140,11718
8648,148,12388
8648,154,12849
8648,155,12944
8648,155,12975
8648,155,12980
8648,156,13030
8648,156,13070
8648,157,13144
8648,157,13148
8648,166,13885
8648,166,13888
8648,176,14800
8648,176,14814
8648,176,14818
8648,177,14880
8648,186,15628
8648,192,16023
8648,197,16460
8648,199,16635
8648,199,16636
8648,199,16668
8648,203,16911
8648,212,17706
8648,217,18094
8648,217,18118
8648,228,18935
8648,244,20273
8648,244,20301
8648,247,20516
8648,249,20710
8648,249,20734
8648,249,20736
8648,257,21338
8648,265,22103
8648,265,22105
8648,299,26005
8648,7,505
8648,7,509
8648,7,517
8648,10,793
8648,12,911
8648,16,1245
8648,16,1252
8648,27,2203
8648,30,2457
8648,30,2463
8648,33,2713
8648,33,2749
8648,37,3081
8648,40,3352
8648,40,3363
8648,44,3693
8648,49,4150
8648,60,4895
8648,60,4928
8648,65,5333
8648,70,5769
8648,73,6048
8648,78,6449
8648,102,8491
8648,106,8834
8648,112,9308
8648,116,9669
8648,118,9848
8648,121,10122
8648,136,11368
8648,138,11511
8648,143,11951
8648,143,11959
8648,143,11976
8648,167,13985
8648,178,14960
8648,179,15019
8648,179,15025
8648,183,15363
8648,194,16236
8648,209,17416
8648,215,17936
8648,222,18448
8648,222,18454
8648,230,19126
8648,230,19156
8648,233,19338
8648,233,19362
8648,234,19430
8648,234,19454
8648,240,19950
8648,253,21068
8648,256,21264
8648,260,21608
8648,260,21621
8648,280,23843
8648,282,24049
8648,282,24070
8648,284,24291
8648,284,24298
8648,295,25575
8648,295,25582
8738,9,1159
8648,114,9517
8648,117,9749
8648,128,10671
8648,128,10692
8648,128,10695
8648,128,10706
8648,130,10870
8648,137,11459
8648,151,12623
8648,153,12778
8648,160,13403
8648,169,14184
8648,181,15160
8648,181,15167
8648,190,15866
8648,190,15890
8648,190,15894
8648,210,17516
8648,210,17531
8648,224,18606
8648,225,18704
8648,225,18722
8648,237,19696
8648,239,19821
8648,239,19832
8648,245,20379
8648,251,20911
8648,255,21167
8648,267,22288
8648,267,22291
8648,267,22333
8648,285,24431
8648,288,24820
8738,16,1906
8738,47,5053
8738,59,6224
8738,89,9101
8738,92,9436
8738,112,11463
8738,113,11567
8738,124,12636
8738,140,14182
8738,147,14869
8738,177,17926
8738,216,21843
8738,229,23128
8738,239,24144
8738,253,25500
8738,261,26295
8738,268,27004
8738,3,536
8738,6,854
8738,12,1478
8738,12,1489
8738,21,2386
8738,21,2397
8738,26,2904
8738,27,2989
8738,35,3764
8738,35,3783
8738,43,4642
8738,44,4723
8738,57,6035
8738,57,6043
8738,57,6048
8738,57,6055
8738,60,6303
8738,60,6310
8738,61,6431
8738,61,6437
8738,82,8460
8738,88,9008
8738,95,9752
8738,119,12104
8738,133,13488
8738,138,13989
8738,142,14396
8738,151,15259
8738,164,16575
8738,165,16660
8738,170,17243
8738,195,19700
8738,195,19703
8738,198,20010
8738,212,21439
8738,226,22827
8738,238,24052
8738,245,24721
8738,274,27639
8738,298,30140
8738,332,33567
8738,332,33575
8738,337,34057
8738,337,34060
8562,181,8388
8562,186,8605
8562,218,10116
8562,227,10508
8562,254,11752
8562,254,11754
8562,259,11998
8562,296,13746
