run,subrun,event
9484,15,997
9484,17,1158
9484,20,1368
9484,24,1642
9484,25,1698
9484,33,2235
9484,38,2533
9484,53,3559
9484,88,5101
9484,88,5107
9484,88,5108
9484,95,5570
9484,101,6024
9484,106,6464
9484,108,6603
9473,21,1580
9473,21,1590
9473,86,7178
9473,104,8675
9473,142,11991
9473,143,12100
9473,146,12372
9473,186,15636
9473,187,15712
9473,220,18793
9473,230,19661
9473,240,20596
9473,240,20602
9473,257,22112
9473,258,22213
9473,258,22220
9473,263,22659
9473,265,22807
9473,271,23346
9473,278,24008
9473,279,24091
9473,285,24620
9473,290,25049
9473,298,25736
9473,338,29214
9473,344,29623
9473,370,31598
9473,19,1377
9473,22,1692
9473,31,2327
9473,35,2679
9473,39,2970
9473,39,2993
9473,44,3403
9473,59,4820
9473,101,8387
9473,101,8413
9473,109,9096
9473,115,9616
9473,119,9973
9473,129,10785
9473,129,10817
9473,131,10992
9473,148,12546
9473,232,19838
9473,237,20319
9473,237,20325
9473,242,20772
9473,243,20867
9473,248,21309
9473,248,21334
9473,266,22920
9473,287,24790
9473,303,26180
9473,318,27498
9473,322,27870
9473,322,27887
9473,333,28830
9473,365,31173
9473,375,32040
9473,407,34693
9473,407,34709
9473,412,35162
9473,428,36751
9473,429,36838
9473,434,37385
9473,440,37885
9473,452,38880
9473,491,42207
9473,492,42303
9473,494,42467
9473,580,49167
9473,619,52480
9473,164,13775
9473,165,13862
9473,181,15212
9473,188,15813
9473,231,19738
9473,244,20969
9473,264,22736
9473,269,23178
9473,294,25402
9473,331,28652
9473,360,30701
9473,360,30704
9473,360,30715
9473,367,31353
9473,367,31373
9473,395,33688
9473,409,34874
9473,411,35053
9473,411,35060
9473,435,37457
9473,435,37459
9473,443,38129
9473,483,41527
9473,493,42393
9473,530,45083
9473,558,47318
9473,563,47723
9473,574,48664
9473,579,49072
9473,579,49084
9473,601,50913
9473,601,50938
9554,1,49
9554,25,1705
9554,27,1832
9554,28,1877
9554,30,2030
9554,30,2039
9554,33,2259
9554,33,2282
9554,41,2791
9554,42,2876
9554,47,3268
9554,49,3415
9554,70,4844
9554,76,5266
9554,96,6692
9554,98,6809
9554,99,6875
9554,108,7490
9554,114,7912
9554,115,7989
9554,138,9589
9554,140,9715
9554,140,9748
9554,162,11288
9554,168,11742
9554,210,14185
9554,240,16242
9554,245,16605
9554,254,17268
9554,260,17664
9554,260,17669
9554,264,17946
9559,152,12881
9554,7,449
9554,19,1281
9554,22,1471
9554,68,4733
9554,77,5335
9554,81,5578
9554,89,6176
9554,89,6177
9554,91,6351
9554,95,6621
9554,125,8701
9554,139,9658
9554,166,11584
9554,169,11801
9554,175,12162
9554,175,12173
9554,212,14294
9554,232,15645
9554,243,16472
9554,252,17153
9554,261,17745
9554,266,18101
9559,153,12968
9552,7,528
9552,27,1966
9552,29,2113
9552,35,2569
9552,36,2650
9552,36,2661
9552,46,3361
9552,71,5244
9552,71,5251
9555,5,481
9555,10,819
9555,35,2526
9555,35,2545
9555,37,2708
9555,37,2713
9555,42,3103
9555,42,3107
9555,50,3675
9555,50,3698
9555,64,4728
9555,66,4868
9555,110,8141
9557,13,789
9557,13,794
9557,14,864
9557,16,1079
9557,21,1466
9557,21,1467
9557,27,1946
9557,31,2261
9557,47,3584
9557,67,5309
9557,71,5658
9557,71,5666
9557,73,5837
9557,83,6485
9557,88,6863
9557,92,7201
9552,3,206
9552,18,1273
9552,18,1279
9552,30,2201
9552,47,3443
9552,59,4361
9552,62,4563
9552,63,4639
9552,75,5574
9552,76,5655
9552,80,5926
9555,3,325
9555,22,1601
9555,36,2624
9555,44,3228
9555,47,3453
9555,70,5154
9555,71,5244
9555,85,6286
9555,85,6308
9555,91,6690
9557,40,2999
9557,41,3101
9557,41,3110
9557,48,3677
9557,54,4187
9557,62,4849
9557,76,6061
9553,9,615
9553,14,968
9553,19,1349
9553,60,4290
9553,60,4296
9553,70,4995
9553,110,7873
9553,112,8023
9553,135,9700
9553,166,11787
9555,115,8559
9555,115,8571
9555,153,11428
9559,30,2418
9559,47,3895
9559,66,5511
9559,94,7895
9559,94,7910
9559,109,9233
9559,109,9246
9562,26,1964
9562,38,2949
9562,45,3528
9562,74,5861
9562,110,8395
9562,117,8968
9552,6,454
9552,11,815
9552,11,838
9552,61,4507
9552,66,4878
9552,68,5045
9552,68,5058
9552,81,6025
9553,12,818
9553,25,1758
9553,48,3412
9553,66,4675
9553,111,7942
9553,118,8479
9555,15,1144
9555,16,1225
9555,19,1418
9555,21,1534
9555,41,3036
9555,45,3317
9555,46,3395
9555,51,3783
9555,65,4787
9555,83,6133
9555,95,7000
9555,97,7138
9555,125,9285
9555,126,9376
9555,128,9491
9555,141,10503
9555,152,11338
9553,8,540
9553,37,2618
9553,43,3039
9553,43,3053
9553,54,3842
9553,63,4503
9553,91,6528
9553,119,8573
9553,119,8577
9553,123,8844
9553,133,9564
9553,163,11619
9555,147,10943
9555,155,11575
9555,158,11818
9559,93,7818
9562,111,8455
9562,111,8481
9553,6,367
9553,6,374
9553,59,4205
9553,71,5069
9553,71,5088
9553,86,6183
9553,114,8186
9553,129,9258
9553,136,9775
9553,152,10887
9555,136,10110
9555,150,11188
9555,156,11663
9559,28,2262
9559,36,2958
9559,36,2968
9559,41,3387
9559,72,6037
9559,81,6918
9559,87,7354
9559,91,7662
9559,100,8460
9559,125,10548
9562,61,4864
9554,4,238
9554,26,1747
9554,26,1761
9554,46,3146
9554,74,5137
9554,94,6533
9554,105,7298
9554,106,7371
9554,120,8329
9554,126,8757
9554,136,9438
9554,141,9834
9554,141,9835
9554,165,11537
9554,171,11946
9554,176,12252
9554,236,15906
9554,236,15920
9554,236,15940
9554,247,16745
9554,247,16749
9554,272,18530
9559,58,4825
9559,63,5242
9559,106,8994
9559,116,9794
9559,150,12702
9559,167,13813
9559,180,14549
9559,185,14986
9553,67,4776
9553,79,5664
9553,84,6028
9553,132,9498
9553,132,9505
9553,142,10196
9553,151,10813
9553,155,11109
9553,161,11472
9553,161,11476
9553,161,11485
9559,32,2594
9559,32,2603
9559,34,2780
9559,37,3063
9559,37,3065
9559,74,6221
9559,78,6636
9562,7,772
9562,40,3104
9562,40,3120
9562,44,3412
9562,68,5413
9562,72,5691
9562,72,5712
9562,77,6119
9562,80,6368
9562,123,9459
9562,132,10268
8595,7,668
8595,65,6102
8677,88,5704
8677,133,8710
8677,165,10939
8677,204,13708
8677,216,14540
8595,5,480
8595,6,584
8595,23,2124
8595,27,2516
8595,46,4340
8595,51,4849
8595,62,5836
8595,73,6806
8595,77,7164
8595,84,7825
8595,112,10326
8595,124,11433
8595,124,11445
8595,163,14957
8595,179,16351
8595,184,16778
8595,186,16977
8595,210,19232
8629,130,10198
8629,137,10642
8629,137,10666
8629,141,10952
8629,145,11257
8629,160,12446
8629,172,13408
8629,172,13428
8629,180,14089
8629,190,14891
8629,195,15240
8677,10,649
8677,20,1298
8677,20,1302
8677,22,1407
8677,49,3029
8677,50,3073
8677,50,3083
8677,66,4212
8677,86,5587
8677,96,6264
8677,106,6898
8677,162,10695
8677,169,11195
8677,189,12670
8677,2,89
8677,47,2885
8677,90,5837
8677,112,7288
8677,115,7486
8677,124,8102
8677,134,8787
8677,187,12528
8613,18,1338
8613,35,2627
8613,37,2791
8613,55,4197
8613,56,4252
8613,66,4923
8613,74,5478
8613,90,6662
8613,92,6817
8613,92,6819
8613,138,9595
8613,141,9826
8613,148,10329
8613,151,10502
8613,170,11970
8629,31,2271
8629,32,2364
8629,35,2608
8629,38,2867
8629,42,3235
8629,45,3464
8629,50,3840
8629,65,5036
8629,99,7787
8629,99,7792
8629,112,8836
8629,128,10041
8629,128,10043
8629,153,11875
8629,164,12742
8629,170,13226
8629,171,13323
8629,181,14172
8629,192,15021
8629,209,16394
8613,174,12290
8629,2,99
8629,36,2706
8629,53,4074
8629,53,4097
8629,59,4562
8629,77,5943
8629,83,6430
8629,85,6590
8629,86,6665
8629,92,7181
8629,95,7438
8629,96,7497
8629,101,7938
8629,109,8576
8629,125,9809
8629,126,9892
8629,138,10733
8629,140,10874
8629,140,10892
8629,143,11105
8629,157,12175
8629,157,12179
8629,162,12606
8629,175,13662
8629,177,13846
8607,25,2368
8607,69,6303
8607,117,10514
8607,135,12209
8613,45,3389
8613,47,3551
8613,77,5704
8613,89,6582
8613,133,9212
8607,5,541
8607,140,12669
8607,140,12671
8613,3,185
8613,6,431
8613,24,1777
8613,25,1854
8613,52,3955
8613,70,5203
8613,84,6246
8613,102,7581
8629,46,3539
8607,73,6629
8607,104,9347
8710,37,2948
8710,39,3228
8710,56,5010
8710,56,5011
8710,93,9011
8710,99,9687
8710,109,10726
8710,127,12563
8710,140,13942
8638,474,51647
8667,292,23769
8672,17,1899
8672,17,1908
8679,348,31447
8679,348,31449
8684,114,13328
8684,272,29533
8684,272,29565
8686,257,26815
8686,343,35976
8723,9,1540
8723,61,9145
8723,112,16440
8723,127,18558
8723,173,24770
8738,350,35266
8740,288,28658
9481,9,687
9481,148,10950
9481,148,10959
9481,196,14969
9492,18,1295
9493,127,9476
9493,127,9487
9493,143,10696
9509,143,12901
9509,222,20964
9509,430,41675
9511,70,6082
9511,153,13676
9511,211,20006
9515,50,4129
9535,237,16471
9535,237,16483
9564,296,20889
9564,296,20904
8638,351,37785
8638,374,40345
8672,140,16031
8672,152,17408
8675,90,9483
8679,191,15480
8679,191,15501
8684,327,35639
8684,441,48132
8684,443,48356
8686,73,7529
8686,73,7532
8710,100,9770
8723,123,17987
8766,211,26113
9481,13,944
9481,13,952
9481,243,18863
9481,243,18867
9481,298,23530
9508,67,7027
9509,115,10115
9509,132,11756
9509,166,15247
9509,427,41399
9509,427,41404
9535,223,15556
9542,442,30927
8638,65,6447
8638,215,22668
8638,324,34824
8638,324,34827
8638,324,34850
8638,422,45800
8638,463,50375
8672,2,179
8675,117,12160
8675,117,12161
8679,46,3866
8679,236,19393
8679,236,19472
8679,273,22976
8679,312,26753
8679,312,26782
8679,464,45835
8684,160,17616
8684,426,46476
8684,426,46507
8684,448,48990
8723,34,5107
8723,62,9275
8723,85,12558
8723,124,18095
8723,256,36417
9481,282,22147
9508,28,3337
9508,28,3342
9509,12,1193
9509,82,7105
9509,129,11473
9509,253,23959
9509,339,32443
9511,63,5430
9511,206,19507
8638,42,4262
8638,79,7749
8638,172,17811
8638,393,42528
8638,393,42531
8638,465,50616
8638,465,50632
8672,162,18635
8672,162,18648
8672,172,19853
8679,208,16916
8679,208,16922
8679,260,21503
8679,316,27256
8679,316,27288
8684,189,20311
8684,332,36172
8684,345,37506
8723,14,2242
8723,14,2254
8723,154,22262
8723,154,22296
8723,155,22392
8723,169,24216
8723,181,25776
8723,181,25827
8740,424,42676
9481,360,28906
9481,360,28917
9508,13,1896
9508,186,18754
9508,186,18782
9509,113,9934
9509,117,10317
8638,387,41812
8638,387,41859
8638,430,46743
8638,431,46901
8638,443,48045
8638,443,48090
8638,451,48982
8638,475,51776
8667,291,23698
8672,107,12266
8675,184,20471
8679,13,1048
8679,168,13365
8684,63,7536
8684,63,7585
8684,267,28977
8686,324,33694
8686,347,36455
8723,150,21730
8723,189,26999
8723,297,42227
8723,350,49000
9481,233,17994
9481,233,18039
9481,425,34487
9508,69,7210
9508,69,7213
9509,198,18490
9509,308,29392
9509,308,29439
9509,476,45665
9511,184,17040
9511,220,21019
9515,33,2576
9535,201,13984
9542,447,31343
9542,447,31353
9542,447,31356
8607,94,8473
8638,80,7818
8638,80,7837
8638,80,7864
8638,470,51198
8667,294,23986
8672,77,8871
8679,66,5716
8679,311,26613
8686,288,30046
8686,288,30050
8686,318,33003
8723,13,2152
8723,118,17313
8723,118,17339
8723,118,17345
8723,137,20014
8723,349,48915
8740,262,25984
9481,270,21166
9481,367,29446
9481,367,29488
9493,65,5066
9508,73,7533
9508,73,7563
9509,42,3045
9509,151,13674
9509,242,22844
9509,242,22868
9509,284,27145
9509,361,34633
9511,138,12379
9511,198,18531
9542,351,24666
9544,69,5887
8638,50,5026
8638,248,26326
8638,411,44531
8638,473,51561
8679,148,11882
8679,148,11901
8684,25,3289
8684,66,7935
8684,80,9457
8684,359,39053
8684,359,39082
8723,18,2834
8723,24,3708
8723,92,13550
8723,92,13588
8723,223,31681
8740,128,12432
9481,303,23962
9481,303,23981
9481,348,27836
9492,24,1738
9508,60,6326
9508,71,7383
9508,104,10582
9508,104,10601
9509,95,8100
9509,381,36737
9511,185,17121
9564,60,5361
8638,216,22772
8638,254,26974
8638,254,27008
8675,25,2813
8675,225,25537
8679,16,1232
8685,208,21807
8685,208,21808
8686,232,24315
9481,476,38772
9481,476,38805
9492,54,4111
9508,76,7821
9508,76,7835
9508,134,13612
9509,37,2563
9509,37,2574
9509,178,16466
9509,324,30959
9509,324,31006
9509,358,34302
9511,52,4399
9515,17,1189
9515,52,4259
9535,218,15186
9535,424,29562
9542,285,19817
8638,31,3186
8638,141,14322
8667,277,21994
8672,94,10752
8679,324,28360
8679,332,29463
8679,332,29491
8684,472,51759
8684,472,51803
8710,121,12014
8723,15,2392
8723,20,3154
8723,53,7987
8723,119,17451
8723,119,17462
8723,333,46652
9481,38,2880
9481,38,2907
9481,375,30147
9493,98,7282
9508,68,7107
9508,82,8429
9508,222,22455
9509,41,2942
9509,41,2970
9509,65,5411
9509,65,5439
9509,300,28614
9509,374,35984
9509,375,36115
9509,375,36125
9509,393,38036
9511,168,15317
9513,101,10214
9513,101,10220
9535,39,2700
9535,39,2702
8607,61,5555
8638,47,4733
8638,47,4777
8638,78,7630
8638,201,20987
8638,358,38548
8638,437,47434
8675,78,8209
8675,78,8227
8679,11,831
8679,11,858
8679,11,859
8679,14,1106
8679,28,2191
8679,170,13591
8684,418,45578
8684,418,45623
8684,474,52004
8684,474,52005
8684,474,52021
8684,474,52059
8686,204,21130
8686,270,28033
8723,96,14139
8723,96,14147
8723,96,14158
8723,190,27144
9481,39,2950
9481,39,2981
9481,284,22306
9492,15,1046
9493,37,2972
9493,106,7925
9508,15,2100
9508,42,4674
9509,127,11236
9509,127,11244
9509,155,14093
9509,350,33416
9509,350,33477
9511,32,2642
9511,158,14191
9511,207,19571
9535,67,4649
8586,434,38822
8686,3,266
8686,5,469
8686,9,757
8686,10,839
8686,11,946
8686,20,1966
8686,27,2723
8686,31,3094
8686,31,3115
8686,59,6049
8686,60,6179
8686,77,7967
8686,84,8638
8686,86,8868
8686,86,8882
8686,93,9569
8686,113,11642
8686,122,12564
8686,124,12772
8686,132,13545
8686,135,13863
8686,135,13911
8686,141,14509
8686,143,14773
8686,146,15064
8686,147,15138
8686,147,15160
8686,154,15905
8686,169,17352
8686,169,17371
8686,178,18282
8686,186,19159
8686,224,23329
8686,228,23818
8686,237,24854
8686,237,24877
8686,282,29347
8686,282,29365
8686,304,31499
8686,308,32016
8686,315,32661
8686,315,32667
8686,320,33271
8686,329,34325
8586,84,5855
8586,92,6673
8586,96,7070
8586,138,10874
8586,142,11247
8586,160,12961
8586,160,12966
8586,162,13140
8586,162,13149
8586,180,14803
8586,181,14900
8586,195,16242
8586,282,24876
8586,298,26324
8586,319,28122
8586,335,29665
8586,381,34122
8586,48,2512
8656,4,307
8656,4,335
8656,12,1033
8656,58,5268
8656,58,5273
8656,60,5442
8656,60,5448
8656,60,5464
8656,70,6394
8656,80,7353
8656,93,8642
8656,97,8962
8656,97,8971
8656,102,9450
8656,121,11220
8656,129,11979
8656,129,11985
8656,138,12866
8656,142,13215
8656,143,13317
8656,151,14029
8656,159,14785
8656,179,16678
8656,203,18821
8656,212,19507
8656,220,20271
8656,256,23665
8656,260,24031
8656,1,53
8656,3,211
8656,7,598
8656,56,5065
8656,85,7858
8656,85,7866
8656,103,9519
8656,105,9706
8656,111,10283
8656,114,10525
8656,114,10544
8656,123,11438
8656,125,11636
8656,137,12757
8656,146,13601
8656,150,13921
8656,161,15011
8656,167,15610
8656,177,16500
8656,177,16516
8656,178,16591
8656,189,17605
8656,189,17618
8656,192,17855
8656,197,18287
8656,202,18738
8656,250,23086
8656,258,23874
8656,262,24223
8656,262,24242
8656,2,115
8656,2,123
8656,2,128
8656,21,1878
8656,21,1883
8656,61,5523
8656,61,5550
8656,91,8416
8656,100,9262
8656,101,9323
8656,117,10824
8656,133,12373
8656,165,15415
8656,176,16391
8656,176,16403
8656,214,19681
8656,240,22190
8744,64,6292
8744,182,17928
8744,186,18364
8744,226,22362
8744,285,28248
8586,455,40649
8586,461,41224
8586,461,41234
8686,47,4765
8686,47,4782
8686,48,4873
8686,48,4881
8686,70,7193
8686,76,7828
8686,76,7863
8686,83,8551
8686,92,9458
8686,110,11344
8686,139,14330
8686,139,14344
8686,156,16151
8686,158,16383
8686,158,16406
8686,161,16682
8686,163,16898
8686,166,17073
8686,190,19553
8686,230,23998
8686,254,26509
8686,263,27339
8686,263,27369
8686,279,28982
8686,292,30467
8686,309,32096
8586,189,15650
8586,217,18366
8586,217,18386
8586,263,23002
8586,271,23785
8586,278,24465
8586,278,24492
8586,295,26034
8586,332,29343
8586,354,31507
8586,361,32202
8586,439,39273
8686,55,5630
8686,61,6258
8686,61,6277
8686,63,6514
8686,78,8039
8686,103,10637
8686,185,19019
8686,188,19326
8686,196,20295
8686,206,21340
8686,207,21463
8686,234,24519
8686,234,24541
8686,248,25916
8686,259,27024
8586,50,2699
8586,61,3801
8586,126,9826
8586,139,10989
8586,169,13800
8586,178,14595
8586,178,14598
8586,198,16568
8586,237,20375
8586,261,22810
8586,264,23093
8586,287,25303
8586,314,27683
8586,336,29744
8586,336,29753
8586,340,30172
8586,350,31113
8586,353,31415
8586,356,31712
8586,113,8725
8586,129,10113
8586,132,10370
8586,146,11613
8586,159,12845
8586,177,14511
8586,187,15435
8586,191,15843
8586,199,16673
8586,212,17927
8586,213,18010
8586,219,18560
8586,229,19584
8586,231,19768
8586,293,25846
8586,296,26119
8586,296,26129
8586,327,28859
8586,339,30067
8586,373,33298
8586,379,33895
9495,15,1322
9495,15,1333
9495,38,3115
9495,53,4318
9495,53,4319
9495,58,4696
9495,101,8044
9495,106,8394
9495,106,8395
9495,124,9692
9495,212,14497
9495,235,16391
9495,235,16406
9495,237,16533
9495,263,18567
9495,268,18934
9495,308,22070
9495,322,23113
9495,322,23128
9495,324,23279
9495,339,24307
9495,383,27117
9495,414,28864
9495,414,28867
9495,445,31007
9495,453,31502
9495,458,31851
9495,18,1552
9495,18,1568
9495,21,1793
9495,21,1795
9495,32,2636
9495,36,2973
9495,45,3682
9495,65,5189
9495,68,5442
9495,83,6638
9495,87,6974
9495,95,7575
9495,107,8482
9495,112,8841
9495,117,9171
9495,122,9542
9495,122,9555
9495,144,11165
9495,144,11169
9495,149,11582
9495,157,12124
9495,157,12151
9495,200,13592
9495,213,14564
9495,225,15571
9495,251,17611
9495,251,17623
9495,253,17787
9495,258,18127
9495,258,18161
9495,265,18725
9495,274,19418
9495,294,20998
9495,303,21724
9495,315,22633
9495,331,23810
9495,349,24984
9495,363,25930
9495,363,25942
9495,386,27276
9495,386,27286
9495,386,27288
9495,417,29102
9495,422,29457
9495,435,30298
9495,90,7171
9495,94,7489
9495,103,8184
9495,121,9483
9495,127,9913
9495,139,10799
9495,139,10808
9495,141,10945
9495,147,11450
9495,147,11459
9495,152,11851
9495,229,15934
9495,238,16632
9495,250,17535
9495,250,17550
9495,250,17556
9495,250,17569
9495,254,17840
9495,254,17872
9495,264,18597
9495,273,19374
9495,276,19622
9495,277,19718
9495,283,20134
9495,283,20137
9495,289,20573
9495,297,21218
9495,304,21782
9495,304,21783
9495,312,22391
9495,316,22683
9495,329,23656
9495,368,26257
9495,368,26259
9495,374,26640
9495,374,26656
9495,378,26909
9495,390,27513
9495,429,29872
9495,434,30229
9495,447,31115
9495,10,951
9495,23,1939
9495,23,1950
9495,23,1960
9495,23,1962
9495,28,2317
9495,41,3356
9495,51,4168
9495,51,4193
9495,52,4261
9495,57,4634
9495,59,4783
9495,66,5295
9495,71,5658
9495,76,6085
9495,84,6715
9495,100,7948
9495,102,8070
9495,115,9017
9495,125,9791
9495,134,10410
9495,136,10565
9495,136,10596
9495,158,12223
9495,158,12230
9495,208,14185
9495,216,14830
9495,226,15646
9495,232,16168
9495,243,17010
9495,271,19181
9495,305,21876
9495,311,22329
9495,318,22825
9495,351,25117
9495,358,25585
9495,365,26064
9495,365,26066
9495,372,26498
9495,415,28933
9495,418,29192
9495,431,29996
9495,437,30450
9495,450,31318
9495,460,31976
9495,465,32304
9495,471,32649
9495,471,32668
9495,474,32837
9498,4,196
9498,25,1593
9498,25,1606
9498,30,1883
9498,39,2505
9498,48,3085
9498,65,4230
9498,92,5931
9498,92,5956
9498,133,8063
9498,139,8477
9498,149,9203
9498,151,9385
9498,155,9634
9498,156,9715
9498,177,11127
9498,225,14132
9498,230,14540
9498,250,16151
9498,306,20886
9498,308,21082
9498,320,22242
9498,338,24052
9498,356,25898
9498,367,26945
9498,390,29233
9498,431,32951
9498,435,33366
9498,447,34326
9498,458,35258
9498,458,35259
9498,467,35964
9498,474,36581
9495,420,29328
9495,423,29503
9495,438,30524
9495,442,30766
9495,442,30773
9495,452,31465
9495,456,31693
9495,464,32212
9498,8,472
9498,23,1465
9498,38,2433
9498,42,2696
9498,67,4365
9503,204,18132
9503,214,18861
9503,230,19681
9503,231,19759
9503,233,19919
9503,241,20585
9498,33,2076
9498,37,2365
9498,64,4145
9498,64,4147
9498,95,6151
9498,98,6314
9498,98,6319
9498,98,6330
9498,104,6675
9498,129,7806
9498,147,9039
9498,150,9273
9498,157,9798
9498,266,17422
9498,266,17430
9498,277,18320
9498,300,20240
9498,305,20762
9498,305,20774
9498,310,21275
9498,310,21297
9498,317,21936
9498,329,23158
9498,349,25192
9498,358,26059
9498,363,26559
9498,383,28522
9498,391,29348
9498,404,30657
9498,404,30669
9498,425,32483
9498,437,33529
9498,457,35152
9498,5,261
9498,13,783
9498,19,1194
9498,62,4016
9498,93,6011
9498,136,8280
9498,227,14307
9498,238,15165
9498,238,15177
9498,239,15259
9498,240,15329
9498,246,15855
9498,276,18240
9498,303,20551
9498,311,21392
9498,332,23451
9498,366,26875
9498,387,28927
9498,402,30470
9498,426,32558
9498,465,35790
9498,480,37064
9506,8,693
9506,9,764
9506,9,789
9506,12,1076
9506,12,1096
9506,13,1183
9506,17,1571
9506,21,1920
9506,30,2835
9506,37,3653
9506,42,4170
9506,42,4196
9506,42,4229
9506,49,4883
9506,51,5121
9506,54,5437
9506,59,5944
9506,61,6143
9506,61,6169
9506,62,6271
9506,68,6859
9506,72,7258
9506,73,7372
9506,74,7441
9506,78,7866
9506,79,7968
9506,79,7995
9506,82,8300
9510,5,389
9510,10,838
9510,12,1022
9510,29,2265
9510,34,2677
9510,37,2922
9510,70,5655
9510,79,6500
9510,79,6528
9510,85,7070
9510,91,7572
9510,107,9051
9510,107,9091
9498,148,9127
9498,249,16084
9498,298,20081
9498,315,21745
9498,337,23978
9498,340,24250
9498,340,24270
9498,341,24363
9498,346,24838
9498,359,26180
9498,375,27703
9498,376,27809
9498,376,27825
9498,376,27831
9498,379,28118
9498,380,28204
9498,405,30799
9498,410,31317
9498,414,31593
9498,420,32110
9498,423,32309
9498,432,33073
9498,434,33261
9498,456,35077
9498,469,36133
9498,472,36395
9498,473,36494
9498,479,36978
8597,10,923
8597,18,1662
8597,84,7718
8597,294,26391
8634,17,1653
8634,115,5989
8634,140,8473
8634,145,8923
8634,151,9588
8634,151,9629
8634,159,10440
8634,175,11982
8634,283,16745
8597,54,5050
8597,119,10744
8597,121,10898
8597,131,11807
8597,173,15424
8597,180,15973
8597,197,17448
8597,240,21438
8597,252,22521
8634,117,6157
8634,148,9270
8634,157,10262
8634,165,10964
8634,308,19288
8634,308,19304
8634,309,19440
8557,227,10339
8557,344,15237
8557,372,16289
8557,419,18349
8557,436,19099
8557,472,20639
8634,1,11
8634,12,1168
8634,12,1171
8634,21,2042
8634,120,6430
8634,120,6446
8634,131,7486
8597,13,1186
8634,15,1450
8634,23,2208
8634,116,6078
8634,128,7295
8634,134,7810
8634,135,7902
8634,150,9475
8634,158,10348
8634,166,11022
8634,166,11024
8634,289,17382
8634,289,17403
8634,290,17513
8634,298,18238
8634,298,18245
8634,299,18371
8634,304,18821
8634,304,18855
8634,311,19584
8557,51,2580
8557,93,4453
8557,116,5490
8557,141,6609
8557,156,7300
8557,172,8021
8557,235,10697
8557,290,12898
8557,293,13001
8557,441,19290
8557,457,19992
8557,466,20400
8678,401,19782
8678,417,21048
8678,431,22123
8557,128,5986
8557,128,6010
8557,152,7097
8557,168,7815
8557,169,7863
8557,226,10286
8557,226,10294
8557,286,12703
8557,330,14594
8557,411,17976
8557,423,18544
8557,443,19365
8634,2,128
8634,3,266
8634,11,1027
8634,11,1028
8634,16,1562
8557,46,2354
8557,89,4277
8557,101,4811
8557,157,7355
8557,193,8946
8557,414,18105
8557,425,18622
8557,469,20515
8678,107,5627
8678,123,6205
8678,134,6703
8678,207,9929
8678,221,10563
8678,231,10993
8678,241,11452
8678,377,17982
8678,382,18370
8678,389,18909
8678,419,21186
8678,420,21285
8678,426,21732
8678,430,22076
8557,4,473
8557,52,2650
8557,92,4394
8557,96,4595
8557,106,5050
8557,109,5155
8557,153,7155
8557,155,7235
8557,205,9463
8557,220,10028
8557,262,11570
8557,283,12554
8557,405,17720
8557,456,19932
8557,477,20870
8678,253,12003
8678,253,12004
8678,285,13541
8678,350,16686
8678,386,18671
8678,386,18672
8678,404,20027
8678,434,22349
8557,18,1110
8557,68,3306
8557,91,4349
8557,111,5275
8557,134,6262
8678,88,4758
8678,161,7887
8678,172,8396
8678,177,8611
8678,199,9585
8678,268,12729
8678,295,14126
8678,372,17747
8678,399,19639
8678,411,20563
8724,124,17335
8724,128,17913
8724,128,17926
8724,141,19676
8724,148,20674
8557,17,1052
8557,55,2765
8557,87,4181
8557,263,11644
8557,368,16117
8557,415,18185
8557,434,19008
8678,55,3360
8678,98,5191
8678,175,8552
8678,183,8904
8678,192,9303
8678,258,12237
8678,291,13892
8678,302,14458
9474,4,652
9474,35,3311
9476,1,22
9476,7,594
9476,8,713
9476,8,728
9476,22,2088
9476,68,6481
9476,76,7296
9476,81,7777
9476,100,9525
9476,110,10517
9476,115,10982
9476,124,11803
9476,135,12783
9476,143,13319
9476,152,14135
9476,152,14139
9476,158,14655
9476,165,15293
9477,9,1249
9477,39,3838
9477,42,4115
9477,65,6172
9477,110,10065
9477,146,13196
9477,170,15215
9477,174,15600
9477,179,16059
9477,180,16147
9474,15,1641
9474,41,3796
9474,41,3818
9474,50,4532
9474,82,7093
9474,84,7253
9474,95,8119
9474,102,8677
9474,115,9738
9474,119,10087
9474,119,10108
9474,154,13016
9474,179,15250
9474,189,16082
9474,223,18915
9474,236,20149
9474,241,20590
9474,241,20595
9474,243,20767
9474,250,21354
9474,273,23238
9474,282,23995
9474,371,31597
9474,407,34774
9474,412,35191
9474,415,35443
9474,415,35444
9474,430,36654
9474,441,37576
9474,447,38137
9474,478,40826
9474,24,2379
9474,117,9929
9474,125,10643
9474,130,11009
9474,132,11145
9474,147,12448
9474,152,12849
9474,159,13468
9474,169,14361
9474,182,15522
9474,187,15944
9474,190,16176
9474,222,18856
9474,235,20105
9474,277,23581
9474,289,24573
9474,289,24575
9474,293,24908
9474,297,25250
9474,326,27737
9474,354,30153
9474,361,30718
9474,367,31187
9474,380,32434
9474,406,34679
9474,410,35037
9474,437,37265
9474,456,38867
9474,456,38883
9474,470,40049
9474,470,40057
9474,470,40072
9474,476,40635
9474,476,40643
9474,3,574
9474,17,1808
9474,36,3404
9474,42,3898
9474,88,7551
9474,157,13324
9474,172,14632
9474,186,15868
9474,203,17257
9474,229,19514
9474,229,19524
9474,255,21828
9474,274,23327
9474,291,24742
9474,294,25014
9474,298,25310
